time_unit,real_y,synth_y,unit_name,difference,control,pre_mspe,post_mspe,mspe_ratio,pre_rmspe,post_rmspe,rmspe_ratio
2021-04-01,5.5,5.397862062777259,Citrus,0.10213793722274112,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2021-05-01,5.4,5.2029883049055154,Citrus,0.1970116950944849,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2021-06-01,6.3,6.137511897492545,Citrus,0.1624881025074547,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2021-07-01,6.1,5.935429641075956,Citrus,0.1645703589240437,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2021-08-01,5.9,5.738220739235875,Citrus,0.16177926076412508,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2021-09-01,5.2,5.192483421537651,Citrus,0.007516578462348988,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2021-10-01,4.8,4.753260604530759,Citrus,0.046739395469240996,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2021-11-01,4.8,4.697981879030675,Citrus,0.1020181209693245,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2021-12-01,4.2,4.059458098428139,Citrus,0.14054190157186142,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2022-01-01,5.2,5.190057301126856,Citrus,0.009942698873143918,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2022-02-01,4.5,4.546705664737794,Citrus,-0.04670566473779392,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2022-03-01,4,4.1507853868562234,Citrus,-0.15078538685622345,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2022-04-01,3.6,3.5622781262940753,Citrus,0.037721873705924835,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2022-05-01,3.7,3.804162631248766,Citrus,-0.10416263124876579,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2022-06-01,4.4,4.3976453593722775,Citrus,0.002354640627722837,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2022-07-01,4.3,4.10932076222207,Citrus,0.19067923777793006,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2022-08-01,4.3,4.202760650432661,Citrus,0.0972393495673387,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2022-09-01,4.1,4.097621076743564,Citrus,0.002378923256435961,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2022-10-01,4,3.9081013643480373,Citrus,0.09189863565196266,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2022-11-01,4,3.9068763442297962,Citrus,0.09312365577020376,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2022-12-01,3.6,3.555628850392843,Citrus,0.04437114960715727,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2023-01-01,4.2,4.2439563014354444,Citrus,-0.04395630143544427,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2023-02-01,4,4.046301051869486,Citrus,-0.04630105186948619,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2023-03-01,3.9,3.8989683177519088,Citrus,0.001031682248091137,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2023-04-01,3.5,3.362346603692611,Citrus,0.13765339630738893,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2023-05-01,3.9,3.904442511558659,Citrus,-0.004442511558659046,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2023-06-01,4.5,4.353627721829404,Citrus,0.14637227817059628,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2023-07-01,4.7,4.446366648561454,Citrus,0.2536333514385465,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2023-08-01,5,4.790786105359105,Citrus,0.2092138946408948,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2023-09-01,4.9,4.836308933514321,Citrus,0.06369106648567957,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
2023-10-01,4.8,4.545801657668329,Citrus,0.25419834233167116,control units,0.015659908362003167,0.01744009613715631,1.1136780454905182,0.1251395555450121,0.1320609561420646,8.433060595839384
